"web";"internonquant";"interquant";"insectorder";"insectfamily";"insectgenus";"insectspecies";"plantorder";"plantfamily";"plantgenus";"plantspecies";"id_network";"id_network_aggreg"
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Lamiales";"Oleaceae";"Ligustrum";"ovalifolium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Ranunculales";"Ranunculaceae";"Ranunculus";"bulbosus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"3";"Diptera";"Tachinidae";"Eriothrix";"rufomaculata";"Asterales";"Asteraceae";"Achillea";"millefolium";448;238
"Baldock2019_Reading";1;"7";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Achillea";"millefolium";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Calendula";"officinalis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Apiales";"Apiaceae";"Foeniculum";"vulgare";448;238
"Baldock2019_Reading";1;"4";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Leucanthemum";"x_superbum";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Senecio";"jacobaea";448;238
"Baldock2019_Reading";1;"6";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Sonchus";"oleraceus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"horticola";"Asterales";"Asteraceae";"Senecio";"jacobaea";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"intricarius";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"nemorum";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"nemorum";"Lamiales";"Plantaginaceae";"Veronica";"sp._subgenus_Pseudoveronica";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asparagales";"Amaryllidaceae";"Agapanthus";"sp.";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Centaurea";"cyanus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Cirsium";"arvense";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Dahlia";"x_hortensis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Senecio";"jacobaea";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Tagetes";"erecta";448;238
"Baldock2019_Reading";1;"3";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Figitidae";"Eucoilidae";"sp.";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";448;238
"Baldock2019_Reading";1;"10";"Hymenoptera";"Figitidae";"Eucoilidae";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eumerus";"sp.";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eupeodes";"corollae";"Ranunculales";"Ranunculaceae";"Aquilegia";"sp.";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Syrphidae";"Eupeodes";"corollae";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Brassicales";"Brassicaceae";"Eruca";"vesicaria";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Boraginales";"Boraginaceae";"Myosotis";"sylvatica";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Rosales";"Rosaceae";"Pyracantha";"sp.";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Fanniidae";"Fannia";"mollissima";"Ranunculales";"Ranunculaceae";"Anemone";"nemorosa";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Fanniidae";"Fannia";"serena";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Fanniidae";"Fannia";"serena";"Geraniales";"Geraniaceae";"Geranium";"robertianum";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Halictus";"tumulorum";"Ranunculales";"Ranunculaceae";"Ranunculus";"bulbosus";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Coccinellidae";"Harmonia";"axyridis";"Sapindales";"Rutaceae";"Choisya";"ternata";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Coccinellidae";"Harmonia";"axyridis";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Coccinellidae";"Harmonia";"axyridis";"Fabales";"Fabaceae";"Vicia";"faba";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Helina";"latitarsis";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"4";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Apiales";"Apiaceae";"Foeniculum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Caryophyllales";"Polygonaceae";"Persicaria";"affinis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Sonchus";"oleraceus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Zinnia";"violacea";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Helophilus";"trivittatus";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Lepidoptera";"Hesperiidae";"Hesperiidae";"sp.";"Lamiales";"Lamiaceae";"Ballota";"nigra";448;238
"Baldock2019_Reading";1;"1";"Lepidoptera";"Hesperiidae";"Hesperiidae";"sp.";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"4";"Diptera";"Ephydridae";"Hydrellia";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Ephydridae";"Hydrellia";"sp.";"Ranunculales";"Ranunculaceae";"Clematis";"montana";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Ephydridae";"Hydrellia";"sp.";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Ephydridae";"Hydrellia";"sp.";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Ephydridae";"Hydrellia";"sp.";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Ephydridae";"Hydrellia";"sp.";"Asterales";"Asteraceae";"Leucanthemum";"x_superbum";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Ephydridae";"Hydrellia";"sp.";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Colletidae";"Hylaeus";"confusus";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Colletidae";"Hylaeus";"hyalinatus";"Caryophyllales";"Caryophyllaceae";"Dianthus";"deltoides";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Colletidae";"Hylaeus";"hyalinatus";"Saxifragales";"Saxifragaceae";"Philadelphus";"sp.";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Colletidae";"Hylaeus";"hyalinatus";"Lamiales";"Plantaginaceae";"Veronica";"sp._subgenus_Pseudoveronica";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Ichneumonidae";"Ichneumonidae";"sp.";"Sapindales";"Rutaceae";"Choisya";"ternata";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Ichneumonidae";"Ichneumonidae";"sp.";"Apiales";"Apiaceae";"Pastinaca";"sativa";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Chloropidae";"Incertella";"albipalpis";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Halictidae";"Lasioglossum";"calceatum";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"laevigatum";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"leucopus";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"leucozonium";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"morio";"Asterales";"Asteraceae";"Calendula";"officinalis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"morio";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"morio";"Geraniales";"Geraniaceae";"Geranium";"robertianum";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"morio";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"morio";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"morio";"Asterales";"Asteraceae";"Sonchus";"oleraceus";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"pauxillum";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Halictidae";"Lasioglossum";"pauxillum";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"pauxillum";"Ranunculales";"Ranunculaceae";"Ranunculus";"bulbosus";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"pauxillum";"Asterales";"Asteraceae";"Scorzonera";"hispanica";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"pauxillum";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"smeathmanellum";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"smeathmanellum";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Halictidae";"Lasioglossum";"smeathmanellum";"Brassicales";"Brassicaceae";"Erysimum";"cheiri";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Halictidae";"Lasioglossum";"smeathmanellum";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Halictidae";"Lasioglossum";"villosulum";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Leucophora";"personata";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Ephydridae";"Limnellia";"quadrata";"Solanales";"Convolvulaceae";"Calystegia";"sepium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Lonchopteridae";"Lonchoptera";"lutea";"Rosales";"Rosaceae";"Alchemilla";"mollis";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Lonchopteridae";"Lonchoptera";"lutea";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Lonchopteridae";"Lonchoptera";"scutellata";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"2";"Coleoptera";"Chrysomelidae";"Longitarsus";"luridus";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";448;238
"Baldock2019_Reading";1;"6";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Asteraceae";"Achillea";"millefolium";448;238
"Baldock2019_Reading";1;"4";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Asteraceae";"Calendula";"officinalis";448;238
"Baldock2019_Reading";1;"5";"Diptera";"Muscidae";"Lucilia";"sericata";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Asteraceae";"Leucanthemum";"x_superbum";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Campanulaceae";"Lobelia";"erinus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Lucilia";"sericata";"Lamiales";"Lamiaceae";"Perovskia";"atriplicifolia";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Lucilia";"sericata";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Asteraceae";"Senecio";"jacobaea";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Asteraceae";"Solidago";"canadensis";448;238
"Baldock2019_Reading";1;"5";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Asteraceae";"Solidago";"gigantea";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Muscidae";"Lucilia";"sericata";"Asterales";"Asteraceae";"Tagetes";"erecta";448;238
"Baldock2019_Reading";1;"1";"Lepidoptera";"Nymphalidae";"Maniola";"jurtina";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Agromyzidae";"Melanagromyza";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"mellinum";"Apiales";"Apiaceae";"Anthriscus";"sylvestris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Ranunculales";"Ranunculaceae";"Anemone";"nemorosa";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Apiales";"Apiaceae";"Anthriscus";"sylvestris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Geraniales";"Geraniaceae";"Geranium";"endressii_and_hybrids";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Geraniales";"Geraniaceae";"Geranium";"pyrenaicum";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Malpighiales";"Hypericaceae";"Hypericum";"perforatum";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Dipsacales";"Caprifoliaceae";"Lonicera";"periclymenum";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Asterales";"Asteraceae";"Solidago";"canadensis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Melecta";"albifrons";"Brassicales";"Brassicaceae";"Lunaria";"annua";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Meliscaeva";"auricollis";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Melitta";"haemorrhoidalis";"Fabales";"Fabaceae";"Trifolium";"repens";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Merodon";"equestris";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Merodon";"equestris";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Chloropidae";"Meromyza";"sp.";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Chloropidae";"Meromyza";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Mordellidae";"Mordellochroa";"abdominalis";"Apiales";"Apiaceae";"Anthriscus";"sylvestris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Myathropa";"florea";"Apiales";"Apiaceae";"Foeniculum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Myathropa";"florea";"Asterales";"Asteraceae";"Olearia";"x_haastii";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Myathropa";"florea";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Myathropa";"florea";"Asterales";"Asteraceae";"Solidago";"canadensis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Sepsidae";"Nemopoda";"nitidula";"Cornales";"Hydrangeaceae";"Hydrangea";"macrophylla";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Neoascia";"podagrica";"Lamiales";"Plantaginaceae";"Veronica";"agrestis_polita_persica";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Nomada";"flava";"Boraginales";"Boraginaceae";"Myosotis";"sylvatica";448;238
"Baldock2019_Reading";1;"2";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Asterales";"Asteraceae";"Achillea";"millefolium";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Solanales";"Convolvulaceae";"Calystegia";"sepium";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";448;238
"Baldock2019_Reading";1;"2";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"4";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Asterales";"Asteraceae";"Leucanthemum";"x_superbum";448;238
"Baldock2019_Reading";1;"2";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Asterales";"Asteraceae";"Pilosella";"officinarum";448;238
"Baldock2019_Reading";1;"6";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";448;238
"Baldock2019_Reading";1;"3";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"3";"Coleoptera";"Oedemeridae";"Oedemera";"nobilis";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"3";"Coleoptera";"Oedemeridae";"Oedemera";"nobilis";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"nobilis";"Malpighiales";"Hypericaceae";"Hypericum";"perforatum";448;238
"Baldock2019_Reading";1;"2";"Coleoptera";"Oedemeridae";"Oedemera";"nobilis";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"nobilis";"Apiales";"Apiaceae";"Pastinaca";"sativa";448;238
"Baldock2019_Reading";1;"3";"Coleoptera";"Oedemeridae";"Oedemera";"nobilis";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"nobilis";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"3";"Coleoptera";"Oedemeridae";"Oedemera";"nobilis";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Phalacridae";"Olibrus";"aeneus";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"2";"Coleoptera";"Phalacridae";"Olibrus";"aeneus";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Phalacridae";"Olibrus";"affinis";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"2";"Coleoptera";"Phalacridae";"Olibrus";"affinis";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Opomyzidae";"Opomyza";"germinationis";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";448;238
"Baldock2019_Reading";1;"7";"Diptera";"Chloropidae";"Oscinella";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
